order_id,session_id,campaign_id,channel,order_date,order_ts,order_value_usd,device,country
ORD-0000264,S00005984,C001,Google Ads,2024-01-26,2024-01-26 09:30:37,87.01,desktop,HK
ORD-0000265,S00005999,C001,Google Ads,2024-01-26,2024-01-26 02:27:20,69.08,mobile,TW
ORD-0000266,S00006021,C001,Google Ads,2024-01-26,2024-01-26 05:26:50,106.98,desktop,TW
ORD-0000267,S00006039,C001,Google Ads,2024-01-26,2024-01-26 02:33:06,137.75,desktop,HK
ORD-0000268,S00006077,C001,Google Ads,2024-01-26,2024-01-26 06:43:12,77.43,desktop,HK
ORD-0000269,S00006096,C001,Google Ads,2024-01-26,2024-01-26 21:32:24,114.14,desktop,SG
ORD-0000270,S00006104,C001,Google Ads,2024-01-26,2024-01-26 20:56:46,68.17,desktop,SG
ORD-0000271,S00006122,C001,Google Ads,2024-01-26,2024-01-26 19:25:02,66.26,desktop,HK
ORD-0000272,S00006167,C001,Google Ads,2024-01-26,2024-01-26 05:33:28,71.31,desktop,MY
ORD-0000273,S00006171,C001,Google Ads,2024-01-26,2024-01-26 16:46:14,74.05,desktop,HK
ORD-0000274,S00006176,C001,Google Ads,2024-01-26,2024-01-26 06:10:07,83.6,desktop,HK
ORD-0000275,S00006177,C001,Google Ads,2024-01-26,2024-01-26 06:09:25,68.11,desktop,HK
ORD-0000276,S00006180,C001,Google Ads,2024-01-26,2024-01-26 16:08:19,68.94,mobile,JP
ORD-0000277,S00006235,C001,Google Ads,2024-01-26,2024-01-26 19:40:37,120.77,mobile,HK
ORD-0000278,S00006246,C001,Google Ads,2024-01-26,2024-01-26 21:04:56,122.44,desktop,HK
ORD-0000279,S00006250,C001,Google Ads,2024-01-26,2024-01-26 16:46:12,58.76,desktop,HK
ORD-0000280,S00006284,C001,Google Ads,2024-01-26,2024-01-26 06:14:26,150.51,desktop,AU
ORD-0000281,S00006291,C001,Google Ads,2024-01-26,2024-01-26 04:11:29,70.95,tablet,US
ORD-0000282,S00006303,C001,Google Ads,2024-01-26,2024-01-26 15:12:53,110.3,desktop,AU
ORD-0000283,S00006309,C001,Google Ads,2024-01-27,2024-01-27 02:25:52,26.66,desktop,AU
ORD-0000284,S00006310,C001,Google Ads,2024-01-27,2024-01-27 04:31:18,87.12,mobile,SG
ORD-0000285,S00006324,C001,Google Ads,2024-01-27,2024-01-27 11:58:18,123.64,mobile,HK
ORD-0000286,S00006340,C001,Google Ads,2024-01-27,2024-01-27 19:02:10,86.53,tablet,SG
ORD-0000287,S00006347,C001,Google Ads,2024-01-27,2024-01-27 20:49:46,110.46,desktop,HK
ORD-0000288,S00006359,C001,Google Ads,2024-01-27,2024-01-27 05:39:58,111.5,mobile,SG
ORD-0000289,S00006366,C001,Google Ads,2024-01-27,2024-01-27 23:28:00,57.09,mobile,SG
ORD-0000290,S00006377,C001,Google Ads,2024-01-27,2024-01-27 12:14:37,32.4,desktop,SG
ORD-0000291,S00006386,C001,Google Ads,2024-01-27,2024-01-27 07:10:35,112.2,desktop,US
ORD-0000292,S00006394,C001,Google Ads,2024-01-27,2024-01-27 11:56:02,84.77,desktop,TW
ORD-0000293,S00006397,C001,Google Ads,2024-01-28,2024-01-28 14:25:40,124.19,desktop,HK
ORD-0000294,S00006427,C001,Google Ads,2024-01-28,2024-01-28 19:56:21,79.93,mobile,HK
ORD-0000295,S00006440,C001,Google Ads,2024-01-28,2024-01-28 08:10:04,47.32,desktop,SG
ORD-0000296,S00006448,C001,Google Ads,2024-01-28,2024-01-28 04:06:03,52.68,mobile,SG
ORD-0000297,S00006451,C001,Google Ads,2024-01-28,2024-01-28 01:56:38,135.75,mobile,TW
ORD-0000298,S00006472,C001,Google Ads,2024-01-28,2024-01-28 20:15:03,109.54,desktop,TW
ORD-0000299,S00006514,C001,Google Ads,2024-01-28,2024-01-28 22:43:15,132.5,mobile,TW
ORD-0000300,S00006523,C001,Google Ads,2024-01-28,2024-01-28 09:00:41,96.83,desktop,HK
ORD-0000301,S00006534,C001,Google Ads,2024-01-28,2024-01-28 23:14:13,127.17,mobile,JP
ORD-0000302,S00006589,C001,Google Ads,2024-01-28,2024-01-28 03:54:45,99.49,tablet,US
ORD-0000303,S00006624,C001,Google Ads,2024-01-28,2024-01-28 19:34:11,124.15,mobile,TW
ORD-0000304,S00006636,C001,Google Ads,2024-01-28,2024-01-28 03:50:33,83.94,desktop,JP
ORD-0000305,S00006647,C001,Google Ads,2024-01-28,2024-01-28 15:47:21,103.15,desktop,SG
ORD-0000306,S00006703,C001,Google Ads,2024-01-28,2024-01-28 14:24:12,104.92,desktop,HK
ORD-0000307,S00006952,C001,Google Ads,2024-01-29,2024-01-29 22:38:05,96.54,desktop,JP
ORD-0000308,S00006974,C001,Google Ads,2024-01-30,2024-01-30 21:53:14,65.22,mobile,HK
ORD-0000309,S00007003,C001,Google Ads,2024-01-30,2024-01-30 17:45:20,31.6,desktop,SG
ORD-0000310,S00007050,C001,Google Ads,2024-01-30,2024-01-30 09:37:30,109.67,mobile,HK
ORD-0000311,S00007057,C001,Google Ads,2024-01-30,2024-01-30 12:21:43,112.27,desktop,HK
ORD-0000312,S00007064,C001,Google Ads,2024-01-30,2024-01-30 08:53:10,75.57,mobile,TW
ORD-0000313,S00007084,C001,Google Ads,2024-01-30,2024-01-30 08:34:28,84.32,tablet,HK
ORD-0000314,S00007087,C001,Google Ads,2024-01-30,2024-01-30 14:23:06,115.4,desktop,US
ORD-0000315,S00007095,C001,Google Ads,2024-01-30,2024-01-30 03:41:34,97.48,tablet,TW
ORD-0000316,S00007097,C001,Google Ads,2024-01-30,2024-01-30 07:15:38,70.5,mobile,HK
ORD-0000317,S00007115,C001,Google Ads,2024-01-30,2024-01-30 01:00:04,98.53,desktop,SG
ORD-0000318,S00007148,C001,Google Ads,2024-01-30,2024-01-30 07:32:29,85.05,desktop,GB
ORD-0000319,S00007158,C001,Google Ads,2024-01-30,2024-01-30 11:38:34,132.2,mobile,HK
ORD-0000320,S00007182,C001,Google Ads,2024-01-31,2024-01-31 01:24:58,111.62,desktop,US
ORD-0000321,S00007197,C001,Google Ads,2024-02-01,2024-02-01 00:04:45,95.97,mobile,MY
ORD-0000322,S00007202,C001,Google Ads,2024-01-31,2024-01-31 08:44:30,99.1,desktop,HK
ORD-0000323,S00007207,C001,Google Ads,2024-01-31,2024-01-31 06:39:15,84.73,tablet,HK
ORD-0000324,S00007296,C001,Google Ads,2024-01-31,2024-01-31 16:08:43,94.11,desktop,HK
ORD-0000325,S00007307,C001,Google Ads,2024-01-31,2024-01-31 15:47:51,128.93,desktop,SG
ORD-0000326,S00007317,C001,Google Ads,2024-01-31,2024-01-31 22:57:28,121.92,desktop,JP
ORD-0000327,S00007345,C001,Google Ads,2024-01-31,2024-01-31 14:04:29,86.94,desktop,HK
ORD-0000328,S00007372,C001,Google Ads,2024-01-31,2024-01-31 21:16:09,158.3,desktop,SG
ORD-0000329,S00007377,C001,Google Ads,2024-01-31,2024-01-31 09:54:54,72.73,desktop,HK
ORD-0000330,S00007397,C001,Google Ads,2024-01-31,2024-01-31 20:52:14,150.79,desktop,JP
ORD-0000331,S00007466,C001,Google Ads,2024-01-31,2024-01-31 23:31:15,73.3,desktop,TW
ORD-0000332,S00007473,C001,Google Ads,2024-01-31,2024-01-31 06:25:43,145.49,desktop,GB
ORD-0000333,S00007479,C001,Google Ads,2024-01-31,2024-01-31 04:33:12,93.9,mobile,SG
ORD-0000334,S00007485,C001,Google Ads,2024-01-31,2024-01-31 22:23:51,46.93,desktop,TW
ORD-0000335,S00007493,C001,Google Ads,2024-01-31,2024-01-31 08:55:30,63.55,mobile,HK
ORD-0000336,S00007498,C001,Google Ads,2024-02-01,2024-02-01 18:05:15,103.69,mobile,TW
ORD-0000337,S00007617,C001,Google Ads,2024-02-01,2024-02-01 14:55:18,74.79,tablet,HK
ORD-0000338,S00007648,C001,Google Ads,2024-02-01,2024-02-01 06:03:53,113.08,mobile,HK
ORD-0000339,S00007707,C001,Google Ads,2024-02-02,2024-02-02 19:45:45,113.98,desktop,HK
ORD-0000340,S00007719,C001,Google Ads,2024-02-02,2024-02-02 21:12:22,94.14,mobile,HK
ORD-0000341,S00007758,C001,Google Ads,2024-02-02,2024-02-02 20:05:53,129.4,tablet,SG
ORD-0000342,S00007778,C001,Google Ads,2024-02-02,2024-02-02 22:36:26,129.68,desktop,SG
ORD-0000343,S00007786,C001,Google Ads,2024-02-02,2024-02-02 11:33:11,21.4,mobile,US
ORD-0000344,S00007797,C001,Google Ads,2024-02-02,2024-02-02 18:43:43,106.67,desktop,SG
ORD-0000345,S00007833,C001,Google Ads,2024-02-02,2024-02-02 17:22:40,103.63,desktop,HK
ORD-0000346,S00007849,C001,Google Ads,2024-02-02,2024-02-02 05:39:31,158.69,tablet,TW
ORD-0000347,S00007957,C001,Google Ads,2024-02-02,2024-02-02 13:39:58,100.3,tablet,TW
ORD-0000348,S00007970,C001,Google Ads,2024-02-02,2024-02-02 01:32:21,109.86,mobile,SG
ORD-0000349,S00007983,C001,Google Ads,2024-02-03,2024-02-03 01:10:55,115.51,desktop,TW
ORD-0000350,S00007988,C001,Google Ads,2024-02-03,2024-02-03 19:29:38,89.07,mobile,TW
ORD-0000351,S00007993,C001,Google Ads,2024-02-03,2024-02-03 21:37:04,59.89,mobile,SG
ORD-0000352,S00008009,C001,Google Ads,2024-02-03,2024-02-03 10:47:43,111.34,desktop,HK
ORD-0000353,S00008030,C001,Google Ads,2024-02-03,2024-02-03 18:55:51,62.25,mobile,HK
ORD-0000354,S00008072,C001,Google Ads,2024-02-03,2024-02-03 04:20:05,70.88,desktop,TW
ORD-0000355,S00008087,C001,Google Ads,2024-02-03,2024-02-03 08:53:25,10.0,mobile,SG
ORD-0000356,S00008089,C001,Google Ads,2024-02-03,2024-02-03 15:23:20,117.28,mobile,GB
ORD-0000357,S00008138,C001,Google Ads,2024-02-04,2024-02-04 18:04:05,117.6,mobile,US
ORD-0000358,S00008159,C001,Google Ads,2024-02-04,2024-02-04 23:53:25,80.58,desktop,JP
ORD-0000359,S00008161,C001,Google Ads,2024-02-04,2024-02-04 20:57:42,108.68,mobile,MY
ORD-0000360,S00008176,C001,Google Ads,2024-02-04,2024-02-04 10:36:32,122.94,mobile,SG
ORD-0000361,S00008287,C001,Google Ads,2024-02-05,2024-02-05 14:53:49,74.27,desktop,SG
ORD-0000362,S00008303,C001,Google Ads,2024-02-05,2024-02-05 02:36:52,111.75,desktop,HK
ORD-0000363,S00008319,C001,Google Ads,2024-02-05,2024-02-05 13:10:33,117.43,mobile,MY
ORD-0000364,S00008351,C001,Google Ads,2024-02-05,2024-02-05 07:55:49,100.18,mobile,MY
ORD-0000365,S00008369,C001,Google Ads,2024-02-05,2024-02-05 04:14:23,102.08,desktop,HK
ORD-0000366,S00008375,C001,Google Ads,2024-02-05,2024-02-05 17:04:59,109.21,mobile,SG
ORD-0000367,S00008383,C001,Google Ads,2024-02-05,2024-02-05 13:41:39,102.79,mobile,HK
ORD-0000368,S00008434,C001,Google Ads,2024-02-05,2024-02-05 18:22:49,60.82,desktop,US
ORD-0000369,S00008442,C001,Google Ads,2024-02-05,2024-02-05 13:08:23,93.74,desktop,HK
ORD-0000370,S00008485,C001,Google Ads,2024-02-05,2024-02-05 17:44:16,121.76,mobile,HK
ORD-0000371,S00008492,C001,Google Ads,2024-02-05,2024-02-05 12:18:48,84.91,mobile,HK
ORD-0000372,S00008512,C001,Google Ads,2024-02-05,2024-02-05 20:48:15,63.74,desktop,MY
ORD-0000373,S00008592,C001,Google Ads,2024-02-05,2024-02-05 10:39:19,26.71,mobile,US
ORD-0000374,S00008596,C001,Google Ads,2024-02-05,2024-02-05 09:57:36,114.73,mobile,US
ORD-0000375,S00008609,C001,Google Ads,2024-02-05,2024-02-05 01:07:21,80.71,mobile,HK
ORD-0000376,S00008643,C001,Google Ads,2024-02-05,2024-02-05 13:53:55,117.54,tablet,SG
ORD-0000377,S00008660,C001,Google Ads,2024-02-05,2024-02-05 17:49:20,107.45,desktop,SG
ORD-0000378,S00008782,C001,Google Ads,2024-02-06,2024-02-06 19:37:53,88.65,desktop,SG
ORD-0000379,S00008792,C001,Google Ads,2024-02-06,2024-02-06 10:46:26,98.67,mobile,HK
ORD-0000380,S00008828,C001,Google Ads,2024-02-06,2024-02-06 12:38:04,108.84,mobile,GB
ORD-0000381,S00008848,C001,Google Ads,2024-02-06,2024-02-06 01:59:17,118.52,mobile,HK
ORD-0000382,S00008850,C001,Google Ads,2024-02-06,2024-02-06 12:58:28,99.46,desktop,US
ORD-0000383,S00008854,C001,Google Ads,2024-02-06,2024-02-06 10:40:23,119.38,mobile,SG
ORD-0000384,S00008873,C001,Google Ads,2024-02-06,2024-02-06 15:30:02,109.48,mobile,HK
ORD-0000385,S00008882,C001,Google Ads,2024-02-06,2024-02-06 15:13:43,81.3,desktop,SG
ORD-0000386,S00008892,C001,Google Ads,2024-02-06,2024-02-06 12:29:21,151.94,desktop,HK
ORD-0000387,S00008966,C001,Google Ads,2024-02-07,2024-02-07 16:05:28,72.74,mobile,HK
ORD-0000388,S00009041,C001,Google Ads,2024-02-07,2024-02-07 07:11:55,98.81,mobile,US
ORD-0000389,S00009051,C001,Google Ads,2024-02-07,2024-02-07 20:14:45,126.11,desktop,HK
ORD-0000390,S00009077,C001,Google Ads,2024-02-07,2024-02-07 08:21:46,100.93,desktop,HK
ORD-0000391,S00009112,C001,Google Ads,2024-02-07,2024-02-07 14:26:37,86.83,mobile,HK
ORD-0000392,S00009116,C001,Google Ads,2024-02-07,2024-02-07 07:42:55,69.16,desktop,HK
ORD-0000393,S00009120,C001,Google Ads,2024-02-07,2024-02-07 04:13:23,111.88,desktop,HK
ORD-0000394,S00009191,C001,Google Ads,2024-02-07,2024-02-07 14:56:57,79.92,desktop,TW
ORD-0000395,S00009206,C001,Google Ads,2024-02-07,2024-02-07 04:24:09,119.13,desktop,US
ORD-0000396,S00009250,C001,Google Ads,2024-02-08,2024-02-08 17:20:34,139.11,desktop,MY
ORD-0000397,S00009260,C001,Google Ads,2024-02-08,2024-02-08 18:40:48,105.74,mobile,TW
ORD-0000398,S00009288,C001,Google Ads,2024-02-08,2024-02-08 09:57:53,163.05,mobile,AU
ORD-0000399,S00009290,C001,Google Ads,2024-02-08,2024-02-08 17:00:38,70.45,tablet,US
ORD-0000400,S00009299,C001,Google Ads,2024-02-08,2024-02-08 07:39:43,77.08,mobile,GB
ORD-0000401,S00009308,C001,Google Ads,2024-02-08,2024-02-08 16:14:45,94.43,desktop,AU
ORD-0000402,S00009350,C001,Google Ads,2024-02-08,2024-02-08 06:18:13,161.4,mobile,TW
ORD-0000403,S00009374,C001,Google Ads,2024-02-08,2024-02-08 14:08:56,122.45,desktop,HK
ORD-0000404,S00009384,C001,Google Ads,2024-02-08,2024-02-08 01:37:38,86.3,desktop,HK
ORD-0000405,S00009389,C001,Google Ads,2024-02-08,2024-02-08 20:12:06,137.02,desktop,JP
ORD-0000406,S00009402,C001,Google Ads,2024-02-08,2024-02-08 16:31:26,103.5,desktop,TW
ORD-0000407,S00009416,C001,Google Ads,2024-02-08,2024-02-08 16:36:07,108.47,mobile,TW
ORD-0000408,S00009447,C001,Google Ads,2024-02-08,2024-02-08 06:53:30,130.79,desktop,TW
ORD-0000409,S00009463,C001,Google Ads,2024-02-08,2024-02-08 11:42:06,50.2,desktop,US
ORD-0000410,S00009487,C001,Google Ads,2024-02-09,2024-02-09 02:07:24,134.51,mobile,US
ORD-0000411,S00009505,C001,Google Ads,2024-02-09,2024-02-09 02:40:29,89.79,mobile,HK
ORD-0000412,S00009517,C001,Google Ads,2024-02-09,2024-02-09 23:00:10,113.84,desktop,US
ORD-0000413,S00009581,C001,Google Ads,2024-02-09,2024-02-09 20:28:16,125.81,mobile,TW
ORD-0000414,S00009584,C001,Google Ads,2024-02-09,2024-02-09 18:05:21,87.65,mobile,HK
ORD-0000415,S00009650,C001,Google Ads,2024-02-09,2024-02-09 15:55:48,37.55,tablet,AU
ORD-0000416,S00009664,C001,Google Ads,2024-02-09,2024-02-09 17:41:56,115.4,tablet,HK
ORD-0000417,S00009669,C001,Google Ads,2024-02-09,2024-02-09 00:31:32,103.55,mobile,TW
ORD-0000418,S00009739,C001,Google Ads,2024-02-10,2024-02-10 17:34:34,127.69,mobile,AU
ORD-0000419,S00009770,C001,Google Ads,2024-02-10,2024-02-10 05:57:11,136.99,mobile,TW
ORD-0000420,S00009772,C001,Google Ads,2024-02-10,2024-02-10 12:33:22,93.15,mobile,HK
ORD-0000421,S00009777,C001,Google Ads,2024-02-10,2024-02-10 13:34:23,105.7,mobile,TW
ORD-0000422,S00009784,C001,Google Ads,2024-02-10,2024-02-10 13:12:42,100.91,tablet,TW
ORD-0000423,S00009889,C001,Google Ads,2024-02-10,2024-02-10 05:46:11,122.53,mobile,HK
ORD-0000424,S00009961,C001,Google Ads,2024-02-11,2024-02-11 22:55:01,39.37,desktop,MY
ORD-0000425,S00009969,C001,Google Ads,2024-02-11,2024-02-11 08:14:40,62.77,mobile,SG
ORD-0000426,S00010048,C001,Google Ads,2024-02-11,2024-02-11 18:21:51,118.28,mobile,HK
ORD-0000427,S00010064,C001,Google Ads,2024-02-11,2024-02-11 20:24:32,65.68,mobile,US
ORD-0000428,S00010082,C001,Google Ads,2024-02-11,2024-02-11 13:17:59,136.5,desktop,HK
ORD-0000429,S00010178,C001,Google Ads,2024-02-12,2024-02-12 08:18:58,74.14,mobile,TW
ORD-0000430,S00010199,C001,Google Ads,2024-02-12,2024-02-12 11:05:45,148.37,mobile,SG
ORD-0000431,S00010208,C001,Google Ads,2024-02-12,2024-02-12 08:54:38,103.37,mobile,US
ORD-0000432,S00010220,C001,Google Ads,2024-02-12,2024-02-12 18:45:48,71.41,desktop,HK
ORD-0000433,S00010243,C001,Google Ads,2024-02-12,2024-02-12 11:38:35,125.2,mobile,MY
ORD-0000434,S00010253,C001,Google Ads,2024-02-13,2024-02-13 10:50:30,145.36,mobile,HK
ORD-0000435,S00010268,C001,Google Ads,2024-02-13,2024-02-13 16:26:44,104.22,mobile,HK
ORD-0000436,S00010285,C001,Google Ads,2024-02-13,2024-02-13 08:04:28,77.4,mobile,HK
ORD-0000437,S00010287,C001,Google Ads,2024-02-13,2024-02-13 22:43:52,102.2,mobile,US
ORD-0000438,S00010294,C001,Google Ads,2024-02-13,2024-02-13 16:53:35,57.13,desktop,MY
ORD-0000439,S00010320,C001,Google Ads,2024-02-13,2024-02-13 20:37:24,78.45,tablet,JP
ORD-0000440,S00010331,C001,Google Ads,2024-02-13,2024-02-13 06:00:29,53.28,desktop,AU
ORD-0000441,S00010363,C001,Google Ads,2024-02-14,2024-02-14 23:22:55,45.84,desktop,US
ORD-0000442,S00010376,C001,Google Ads,2024-02-14,2024-02-14 05:40:24,112.74,mobile,MY
ORD-0000443,S00010396,C001,Google Ads,2024-02-14,2024-02-14 05:29:10,112.29,desktop,US
ORD-0000444,S00010432,C001,Google Ads,2024-02-14,2024-02-14 00:39:24,67.21,mobile,HK
ORD-0000445,S00010444,C001,Google Ads,2024-02-14,2024-02-14 13:52:31,104.62,desktop,HK
ORD-0000446,S00010447,C001,Google Ads,2024-02-14,2024-02-14 00:57:37,71.6,mobile,HK
ORD-0000447,S00010507,C001,Google Ads,2024-02-14,2024-02-14 01:43:59,117.9,desktop,SG
ORD-0000448,S00010520,C001,Google Ads,2024-02-14,2024-02-14 03:58:28,93.92,mobile,TW
ORD-0000449,S00010555,C001,Google Ads,2024-02-15,2024-02-15 10:37:24,38.35,tablet,SG
ORD-0000450,S00010667,C001,Google Ads,2024-02-15,2024-02-15 15:58:21,82.17,desktop,MY
ORD-0000451,S00010678,C001,Google Ads,2024-02-15,2024-02-15 06:37:04,125.49,tablet,SG
ORD-0000452,S00010686,C001,Google Ads,2024-02-15,2024-02-15 02:05:00,72.61,desktop,TW
ORD-0000453,S00010688,C001,Google Ads,2024-02-15,2024-02-15 21:02:26,101.56,desktop,TW
ORD-0000454,S00010697,C001,Google Ads,2024-02-15,2024-02-15 10:42:38,100.43,desktop,HK
ORD-0000455,S00010708,C001,Google Ads,2024-02-15,2024-02-15 00:31:05,58.56,mobile,SG
ORD-0000456,S00010726,C001,Google Ads,2024-02-15,2024-02-15 07:09:56,125.62,mobile,HK
ORD-0000457,S00010800,C001,Google Ads,2024-02-15,2024-02-15 09:00:09,95.31,desktop,HK
ORD-0000458,S00010822,C001,Google Ads,2024-02-16,2024-02-16 23:06:21,137.59,desktop,HK
ORD-0000459,S00010848,C001,Google Ads,2024-02-16,2024-02-16 00:35:06,28.21,desktop,US
ORD-0000460,S00010880,C001,Google Ads,2024-02-16,2024-02-16 08:42:39,105.18,desktop,AU
ORD-0000461,S00010899,C001,Google Ads,2024-02-16,2024-02-16 01:10:35,92.01,desktop,SG
ORD-0000462,S00010934,C001,Google Ads,2024-02-16,2024-02-16 14:43:07,179.82,mobile,US
ORD-0000463,S00010938,C001,Google Ads,2024-02-16,2024-02-16 01:15:36,81.49,desktop,JP
ORD-0000464,S00010964,C001,Google Ads,2024-02-16,2024-02-16 15:40:50,102.02,desktop,HK
ORD-0000465,S00010977,C001,Google Ads,2024-02-17,2024-02-17 20:47:05,96.39,mobile,MY
ORD-0000466,S00010985,C001,Google Ads,2024-02-17,2024-02-17 00:27:43,148.19,desktop,AU
ORD-0000467,S00010993,C001,Google Ads,2024-02-17,2024-02-17 16:20:50,127.67,mobile,US
ORD-0000468,S00011066,C001,Google Ads,2024-02-17,2024-02-17 23:23:14,112.81,desktop,SG
ORD-0000469,S00011134,C001,Google Ads,2024-02-18,2024-02-18 14:54:10,115.31,tablet,JP
ORD-0000470,S00011135,C001,Google Ads,2024-02-18,2024-02-18 00:19:20,96.64,desktop,JP
ORD-0000471,S00011179,C001,Google Ads,2024-02-18,2024-02-18 01:23:48,65.6,mobile,HK
ORD-0000472,S00011204,C001,Google Ads,2024-02-18,2024-02-18 01:43:35,108.87,mobile,HK
ORD-0000473,S00011207,C001,Google Ads,2024-02-18,2024-02-18 06:34:47,90.2,mobile,AU
ORD-0000474,S00011221,C001,Google Ads,2024-02-18,2024-02-18 18:56:49,116.02,mobile,HK
ORD-0000475,S00011233,C001,Google Ads,2024-02-18,2024-02-18 05:16:09,106.66,desktop,US
ORD-0000476,S00011271,C001,Google Ads,2024-02-18,2024-02-18 06:12:16,50.58,mobile,SG
ORD-0000477,S00011272,C001,Google Ads,2024-02-18,2024-02-18 00:55:29,116.38,mobile,HK
ORD-0000478,S00011314,C001,Google Ads,2024-02-18,2024-02-18 05:50:47,93.52,mobile,HK
ORD-0000479,S00011327,C001,Google Ads,2024-02-18,2024-02-18 20:16:37,111.69,mobile,HK
ORD-0000480,S00011376,C001,Google Ads,2024-02-18,2024-02-18 06:15:46,45.35,mobile,TW
ORD-0000481,S00011421,C001,Google Ads,2024-02-18,2024-02-18 11:21:36,75.15,mobile,SG
ORD-0000482,S00011453,C001,Google Ads,2024-02-18,2024-02-18 19:50:39,133.96,mobile,MY
ORD-0000483,S00011460,C001,Google Ads,2024-02-18,2024-02-18 15:25:38,98.73,desktop,TW
ORD-0000484,S00011467,C001,Google Ads,2024-02-18,2024-02-18 22:45:53,167.52,mobile,HK
ORD-0000485,S00011489,C001,Google Ads,2024-02-19,2024-02-19 05:47:56,87.61,mobile,MY
ORD-0000486,S00011548,C001,Google Ads,2024-02-19,2024-02-19 05:32:04,57.1,mobile,JP
ORD-0000487,S00011575,C001,Google Ads,2024-02-19,2024-02-19 00:54:26,72.52,mobile,HK
ORD-0000488,S00011629,C001,Google Ads,2024-02-19,2024-02-19 03:46:54,97.15,desktop,HK
ORD-0000489,S00011642,C001,Google Ads,2024-02-19,2024-02-19 03:32:53,139.09,mobile,TW
ORD-0000490,S00011661,C001,Google Ads,2024-02-19,2024-02-19 13:29:05,133.83,mobile,SG
ORD-0000491,S00011682,C001,Google Ads,2024-02-20,2024-02-20 18:51:02,89.42,desktop,HK
ORD-0000492,S00011731,C001,Google Ads,2024-02-20,2024-02-20 21:09:20,75.65,desktop,MY
ORD-0000493,S00011798,C001,Google Ads,2024-02-20,2024-02-20 21:08:17,112.17,desktop,HK
ORD-0000494,S00011818,C001,Google Ads,2024-02-20,2024-02-20 02:45:08,92.93,desktop,SG
ORD-0000495,S00011860,C001,Google Ads,2024-02-20,2024-02-20 16:28:37,123.16,mobile,MY
ORD-0000496,S00011883,C001,Google Ads,2024-02-20,2024-02-20 20:40:57,74.33,mobile,HK
ORD-0000497,S00011929,C001,Google Ads,2024-02-20,2024-02-20 21:43:52,66.34,desktop,HK
ORD-0000498,S00011948,C001,Google Ads,2024-02-21,2024-02-21 00:00:47,55.81,mobile,SG
ORD-0000499,S00011964,C001,Google Ads,2024-02-20,2024-02-20 21:06:54,153.22,desktop,TW
ORD-0000500,S00011975,C001,Google Ads,2024-02-20,2024-02-20 19:59:18,39.25,mobile,HK
ORD-0000501,S00011988,C001,Google Ads,2024-02-21,2024-02-21 15:17:20,72.5,mobile,JP
ORD-0000502,S00012006,C001,Google Ads,2024-02-21,2024-02-21 22:23:41,68.98,mobile,HK
ORD-0000503,S00012022,C001,Google Ads,2024-02-21,2024-02-21 23:19:13,83.97,desktop,HK
ORD-0000504,S00012023,C001,Google Ads,2024-02-21,2024-02-21 23:21:50,95.96,desktop,HK
ORD-0000505,S00012105,C001,Google Ads,2024-02-21,2024-02-21 06:29:48,127.57,desktop,TW
ORD-0000506,S00012127,C001,Google Ads,2024-02-21,2024-02-21 05:03:00,83.06,mobile,HK
ORD-0000507,S00012134,C001,Google Ads,2024-02-21,2024-02-21 02:45:24,89.92,tablet,SG
ORD-0000508,S00012137,C001,Google Ads,2024-02-21,2024-02-21 11:56:06,115.96,mobile,HK
ORD-0000509,S00012144,C001,Google Ads,2024-02-21,2024-02-21 15:33:32,82.15,desktop,US
ORD-0000510,S00012158,C001,Google Ads,2024-02-21,2024-02-21 18:00:09,89.79,mobile,HK
ORD-0000511,S00012160,C001,Google Ads,2024-02-21,2024-02-21 19:16:46,52.17,desktop,US
ORD-0000512,S00012164,C001,Google Ads,2024-02-21,2024-02-21 02:32:47,26.69,desktop,JP
ORD-0000513,S00012182,C001,Google Ads,2024-02-21,2024-02-21 20:17:09,123.45,mobile,HK
ORD-0000514,S00012191,C001,Google Ads,2024-02-21,2024-02-21 06:48:21,115.24,mobile,HK
ORD-0000515,S00012207,C001,Google Ads,2024-02-21,2024-02-21 16:29:20,111.68,mobile,HK
ORD-0000516,S00012222,C001,Google Ads,2024-02-21,2024-02-21 07:20:51,99.39,desktop,SG
ORD-0000517,S00012234,C001,Google Ads,2024-02-21,2024-02-21 12:25:12,41.23,desktop,JP
ORD-0000518,S00012269,C001,Google Ads,2024-02-21,2024-02-21 21:21:54,104.49,desktop,HK
ORD-0000519,S00012415,C001,Google Ads,2024-02-22,2024-02-22 10:16:45,101.86,mobile,US
ORD-0000520,S00012421,C001,Google Ads,2024-02-22,2024-02-22 08:46:14,97.88,mobile,SG
ORD-0000521,S00012446,C001,Google Ads,2024-02-22,2024-02-22 04:43:00,71.99,desktop,GB
ORD-0000522,S00012459,C001,Google Ads,2024-02-22,2024-02-22 05:19:18,80.89,mobile,SG
ORD-0000523,S00012467,C001,Google Ads,2024-02-22,2024-02-22 04:18:06,163.11,desktop,HK
ORD-0000524,S00012473,C001,Google Ads,2024-02-22,2024-02-22 17:28:51,73.63,tablet,SG
