impression_id,campaign_id,date,impressions,clicks,ctr,spend_usd
IMP-C002-20240202,C002,2024-02-02,5776,298,0.051607,641.92
IMP-C002-20240203,C002,2024-02-03,10925,528,0.048359,880.0
IMP-C002-20240204,C002,2024-02-04,9900,381,0.038559,836.94
IMP-C002-20240205,C002,2024-02-05,10903,498,0.045733,880.0
IMP-C002-20240206,C002,2024-02-06,7915,277,0.035056,481.76
IMP-C002-20240207,C002,2024-02-07,13798,363,0.026342,708.62
IMP-C002-20240208,C002,2024-02-08,7875,460,0.058424,880.0
IMP-C002-20240209,C002,2024-02-09,12594,439,0.034898,880.0
IMP-C002-20240210,C002,2024-02-10,7595,586,0.077177,880.0
IMP-C002-20240211,C002,2024-02-11,10343,563,0.054507,880.0
IMP-C002-20240212,C002,2024-02-12,9155,394,0.043053,856.22
IMP-C002-20240213,C002,2024-02-13,9247,549,0.059458,880.0
IMP-C002-20240214,C002,2024-02-14,8262,202,0.024453,430.97
IMP-C002-20240215,C002,2024-02-15,15791,520,0.032945,880.0
IMP-C002-20240216,C002,2024-02-16,13626,500,0.036696,880.0
IMP-C002-20240217,C002,2024-02-17,13508,531,0.039313,880.0
IMP-C002-20240218,C002,2024-02-18,8203,244,0.029779,479.51
IMP-C002-20240219,C002,2024-02-19,6662,303,0.045511,584.49
IMP-C002-20240220,C002,2024-02-20,10161,220,0.021662,497.04
IMP-C002-20240221,C002,2024-02-21,11600,175,0.015094,397.64
IMP-C002-20240222,C002,2024-02-22,12546,336,0.026855,880.0
IMP-C002-20240223,C002,2024-02-23,10605,365,0.034425,782.29
IMP-C002-20240224,C002,2024-02-24,10939,504,0.04614,880.0
IMP-C002-20240225,C002,2024-02-25,7390,351,0.04754,609.3
IMP-C002-20240226,C002,2024-02-26,9333,293,0.031441,568.23
IMP-C002-20240227,C002,2024-02-27,12566,771,0.06137,880.0
IMP-C002-20240228,C002,2024-02-28,6978,280,0.040254,706.7
IMP-C002-20240229,C002,2024-02-29,9940,793,0.07979,880.0
IMP-C002-20240301,C002,2024-03-01,11067,446,0.040363,880.0
IMP-C002-20240302,C002,2024-03-02,10157,564,0.055622,880.0
IMP-C002-20240303,C002,2024-03-03,8484,212,0.025032,341.14
IMP-C002-20240304,C002,2024-03-04,11901,338,0.02845,511.78
IMP-C002-20240305,C002,2024-03-05,11585,954,0.082395,880.0
IMP-C002-20240306,C002,2024-03-06,12773,590,0.046227,880.0
IMP-C002-20240307,C002,2024-03-07,12986,527,0.040646,880.0
IMP-C002-20240308,C002,2024-03-08,11409,399,0.034979,880.0
IMP-C002-20240309,C002,2024-03-09,10098,339,0.033664,786.8
IMP-C002-20240310,C002,2024-03-10,8188,371,0.045423,800.35
IMP-C002-20240311,C002,2024-03-11,13426,699,0.05212,880.0
IMP-C002-20240312,C002,2024-03-12,12718,837,0.065853,880.0
IMP-C002-20240313,C002,2024-03-13,10587,268,0.025322,493.24
IMP-C002-20240314,C002,2024-03-14,9754,349,0.035857,734.26
IMP-C002-20240315,C002,2024-03-15,10709,566,0.052945,880.0
IMP-C002-20240316,C002,2024-03-16,11844,544,0.045967,852.64
IMP-C002-20240317,C002,2024-03-17,8080,346,0.042839,621.79
IMP-C002-20240318,C002,2024-03-18,12143,825,0.067961,880.0
IMP-C002-20240319,C002,2024-03-19,9996,673,0.067361,880.0
IMP-C002-20240320,C002,2024-03-20,9670,346,0.035799,715.96
IMP-C002-20240321,C002,2024-03-21,9535,453,0.047556,880.0
IMP-C002-20240322,C002,2024-03-22,10568,544,0.051554,880.0
IMP-C002-20240323,C002,2024-03-23,13066,296,0.022727,412.57
IMP-C002-20240324,C002,2024-03-24,13026,319,0.024497,667.53
IMP-C002-20240325,C002,2024-03-25,7470,134,0.01797,311.21
IMP-C002-20240326,C002,2024-03-26,12564,456,0.036352,630.51
IMP-C002-20240327,C002,2024-03-27,9117,463,0.050877,794.66
IMP-C002-20240328,C002,2024-03-28,11044,494,0.04477,880.0
IMP-C002-20240329,C002,2024-03-29,10875,330,0.030404,831.26
IMP-C002-20240330,C002,2024-03-30,10141,452,0.04459,849.77
IMP-C002-20240331,C002,2024-03-31,9389,297,0.031728,626.11
IMP-C002-20240401,C002,2024-04-01,15078,368,0.024421,616.74
IMP-C002-20240402,C002,2024-04-02,14443,604,0.04186,880.0
IMP-C002-20240403,C002,2024-04-03,13305,477,0.035916,880.0
IMP-C002-20240404,C002,2024-04-04,12349,465,0.037681,880.0
IMP-C002-20240405,C002,2024-04-05,8960,502,0.056131,880.0
IMP-C002-20240406,C002,2024-04-06,13996,957,0.068423,880.0
IMP-C002-20240407,C002,2024-04-07,8570,444,0.0519,868.77
IMP-C002-20240408,C002,2024-04-08,15875,746,0.047048,880.0
IMP-C002-20240409,C002,2024-04-09,11047,273,0.024793,510.1
IMP-C002-20240410,C002,2024-04-10,13729,482,0.035147,880.0
IMP-C002-20240411,C002,2024-04-11,11976,751,0.062786,880.0
IMP-C002-20240412,C002,2024-04-12,13189,443,0.033648,767.92
IMP-C002-20240413,C002,2024-04-13,14523,583,0.04016,880.0
IMP-C002-20240414,C002,2024-04-14,14066,750,0.053343,880.0
IMP-C002-20240415,C002,2024-04-15,16275,575,0.035347,880.0
IMP-C002-20240416,C002,2024-04-16,10710,525,0.049029,880.0
IMP-C002-20240417,C002,2024-04-17,11900,631,0.053074,880.0
IMP-C002-20240418,C002,2024-04-18,9596,311,0.032412,574.28
IMP-C002-20240419,C002,2024-04-19,5368,407,0.075843,744.42
IMP-C002-20240420,C002,2024-04-20,9975,407,0.040848,880.0
IMP-C002-20240421,C002,2024-04-21,12713,736,0.057907,880.0
IMP-C002-20240422,C002,2024-04-22,10118,498,0.049239,880.0
IMP-C002-20240423,C002,2024-04-23,14803,775,0.052365,880.0
IMP-C002-20240424,C002,2024-04-24,12310,770,0.062602,880.0
IMP-C002-20240425,C002,2024-04-25,7136,363,0.050995,713.15
IMP-C002-20240426,C002,2024-04-26,9164,492,0.053795,880.0
IMP-C002-20240427,C002,2024-04-27,10616,526,0.049632,880.0
IMP-C002-20240428,C002,2024-04-28,11195,940,0.084025,880.0
IMP-C002-20240429,C002,2024-04-29,5911,332,0.0563,755.08
IMP-C002-20240430,C002,2024-04-30,13964,769,0.055098,880.0
IMP-C002-20240501,C002,2024-05-01,6661,278,0.041865,529.55
IMP-C002-20240502,C002,2024-05-02,8206,441,0.053829,880.0
IMP-C002-20240503,C002,2024-05-03,10547,285,0.027062,653.61
IMP-C002-20240504,C002,2024-05-04,12471,447,0.035853,880.0
IMP-C002-20240505,C002,2024-05-05,9635,320,0.033227,753.43
IMP-C002-20240506,C002,2024-05-06,9309,477,0.051293,880.0
IMP-C002-20240507,C002,2024-05-07,8550,477,0.055836,880.0
IMP-C002-20240508,C002,2024-05-08,13744,536,0.039005,880.0
IMP-C002-20240509,C002,2024-05-09,11838,280,0.023725,456.89
IMP-C002-20240510,C002,2024-05-10,5938,379,0.063939,755.89
IMP-C002-20240511,C002,2024-05-11,15739,575,0.036536,880.0
IMP-C002-20240512,C002,2024-05-12,13301,998,0.075091,880.0
IMP-C002-20240513,C002,2024-05-13,12500,754,0.060361,880.0
IMP-C002-20240514,C002,2024-05-14,11468,421,0.036732,806.02
IMP-C002-20240515,C002,2024-05-15,9591,407,0.042447,823.78
IMP-C002-20240516,C002,2024-05-16,11271,668,0.05933,880.0
IMP-C002-20240517,C002,2024-05-17,13146,366,0.027875,769.3
IMP-C002-20240518,C002,2024-05-18,7879,133,0.017002,283.98
IMP-C002-20240519,C002,2024-05-19,9307,630,0.067702,880.0
IMP-C002-20240520,C002,2024-05-20,7141,519,0.072811,880.0
IMP-C002-20240521,C002,2024-05-21,10997,457,0.041603,855.58
IMP-C002-20240522,C002,2024-05-22,8706,533,0.061331,880.0
IMP-C002-20240523,C002,2024-05-23,13303,501,0.037667,880.0
IMP-C002-20240524,C002,2024-05-24,9938,183,0.018473,413.02
IMP-C002-20240525,C002,2024-05-25,9245,351,0.038009,590.24
IMP-C002-20240526,C002,2024-05-26,10832,400,0.037009,723.61
IMP-C002-20240527,C002,2024-05-27,2706,120,0.044587,323.0
IMP-C002-20240528,C002,2024-05-28,13587,518,0.038144,880.0
IMP-C002-20240529,C002,2024-05-29,10725,322,0.030024,724.67
IMP-C002-20240530,C002,2024-05-30,11438,725,0.063404,880.0
IMP-C002-20240531,C002,2024-05-31,9111,290,0.03183,554.46
IMP-C002-20240601,C002,2024-06-01,9056,457,0.05051,880.0
IMP-C002-20240602,C002,2024-06-02,7672,517,0.06739,880.0
IMP-C002-20240603,C002,2024-06-03,9548,322,0.033792,461.34
IMP-C002-20240604,C002,2024-06-04,11721,656,0.056053,880.0
IMP-C002-20240605,C002,2024-06-05,9760,514,0.052739,869.3
IMP-C002-20240606,C002,2024-06-06,8330,474,0.056914,845.48
IMP-C002-20240607,C002,2024-06-07,10304,254,0.024651,584.18
IMP-C002-20240608,C002,2024-06-08,9514,197,0.020773,494.36
IMP-C002-20240609,C002,2024-06-09,7836,257,0.032846,570.58
IMP-C002-20240610,C002,2024-06-10,12356,367,0.029763,799.51
IMP-C002-20240611,C002,2024-06-11,10629,588,0.055397,880.0
IMP-C002-20240612,C002,2024-06-12,8719,284,0.032586,620.78
IMP-C002-20240613,C002,2024-06-13,7026,35,0.005,80.18
IMP-C002-20240614,C002,2024-06-14,11769,112,0.009556,207.99
IMP-C002-20240615,C002,2024-06-15,11085,840,0.075862,880.0
IMP-C002-20240616,C002,2024-06-16,7852,331,0.042257,851.49
IMP-C002-20240617,C002,2024-06-17,8049,265,0.033012,534.02
IMP-C002-20240618,C002,2024-06-18,7312,342,0.04684,880.0
IMP-C002-20240619,C002,2024-06-19,10375,427,0.041215,880.0
IMP-C002-20240620,C002,2024-06-20,5848,340,0.058247,726.46
IMP-C002-20240621,C002,2024-06-21,9166,851,0.092897,880.0
IMP-C002-20240622,C002,2024-06-22,7795,300,0.038605,751.36
IMP-C002-20240623,C002,2024-06-23,9871,231,0.023426,562.66
IMP-C002-20240624,C002,2024-06-24,7996,584,0.073099,880.0
IMP-C002-20240625,C002,2024-06-25,8526,547,0.064215,880.0
IMP-C002-20240626,C002,2024-06-26,11646,608,0.052271,880.0
IMP-C002-20240627,C002,2024-06-27,8055,486,0.060449,880.0
IMP-C002-20240628,C002,2024-06-28,8631,264,0.030673,603.79
IMP-C002-20240629,C002,2024-06-29,14550,421,0.028987,880.0
IMP-C002-20240630,C002,2024-06-30,12989,568,0.043805,880.0
IMP-C002-20240701,C002,2024-07-01,7050,362,0.051425,761.6
IMP-C002-20240702,C002,2024-07-02,11965,751,0.062811,880.0
IMP-C002-20240703,C002,2024-07-03,10991,548,0.049887,880.0
IMP-C002-20240704,C002,2024-07-04,8752,438,0.050077,880.0
IMP-C002-20240705,C002,2024-07-05,10004,647,0.064764,880.0
IMP-C002-20240706,C002,2024-07-06,12335,798,0.064757,880.0
IMP-C002-20240707,C002,2024-07-07,4507,161,0.035883,410.4
IMP-C002-20240708,C002,2024-07-08,9545,286,0.03001,574.45
IMP-C002-20240709,C002,2024-07-09,11617,618,0.053201,880.0
IMP-C002-20240710,C002,2024-07-10,8719,341,0.039124,642.2
IMP-C002-20240711,C002,2024-07-11,13476,541,0.040165,880.0
IMP-C002-20240712,C002,2024-07-12,13251,794,0.059975,880.0
IMP-C002-20240713,C002,2024-07-13,10568,471,0.044637,880.0
IMP-C002-20240714,C002,2024-07-14,10378,283,0.027314,712.11
IMP-C002-20240715,C002,2024-07-15,8484,407,0.048017,880.0
IMP-C002-20240716,C002,2024-07-16,8978,483,0.0538,880.0
IMP-C002-20240717,C002,2024-07-17,11691,290,0.02481,637.4
IMP-C002-20240718,C002,2024-07-18,14253,427,0.029995,835.5
IMP-C002-20240719,C002,2024-07-19,10833,516,0.047694,880.0
IMP-C002-20240720,C002,2024-07-20,10774,587,0.054521,880.0
IMP-C002-20240721,C002,2024-07-21,10583,437,0.041381,880.0
IMP-C002-20240722,C002,2024-07-22,14159,608,0.04301,880.0
IMP-C002-20240723,C002,2024-07-23,12256,529,0.043194,797.84
IMP-C002-20240724,C002,2024-07-24,11633,430,0.03697,880.0
IMP-C002-20240725,C002,2024-07-25,10396,497,0.047857,880.0
IMP-C002-20240726,C002,2024-07-26,8554,450,0.052697,880.0
IMP-C002-20240727,C002,2024-07-27,11373,616,0.054231,880.0
IMP-C002-20240728,C002,2024-07-28,12206,451,0.036961,880.0
IMP-C002-20240729,C002,2024-07-29,10481,760,0.072573,880.0
IMP-C002-20240730,C002,2024-07-30,8761,391,0.044709,809.0
IMP-C002-20240731,C002,2024-07-31,11519,239,0.020755,440.69
IMP-C002-20240801,C002,2024-08-01,7037,416,0.059255,880.0
IMP-C002-20240802,C002,2024-08-02,9349,397,0.042468,865.86
IMP-C002-20240803,C002,2024-08-03,12388,385,0.03109,859.13
IMP-C002-20240804,C002,2024-08-04,11940,627,0.052516,880.0
IMP-C002-20240805,C002,2024-08-05,12002,60,0.005,141.8
IMP-C002-20240806,C002,2024-08-06,8030,140,0.017541,323.87
IMP-C002-20240807,C002,2024-08-07,12896,553,0.042938,880.0
IMP-C002-20240808,C002,2024-08-08,13469,871,0.064724,880.0
IMP-C002-20240809,C002,2024-08-09,11381,525,0.046132,880.0
IMP-C002-20240810,C002,2024-08-10,9009,291,0.032351,818.08
IMP-C002-20240811,C002,2024-08-11,9177,429,0.046848,880.0
IMP-C002-20240812,C002,2024-08-12,9704,683,0.070426,880.0
IMP-C002-20240813,C002,2024-08-13,10067,340,0.033863,599.76
IMP-C002-20240814,C002,2024-08-14,8131,361,0.044444,733.27
IMP-C002-20240815,C002,2024-08-15,7938,189,0.023905,403.53
IMP-C002-20240816,C002,2024-08-16,5988,337,0.056401,736.25
IMP-C002-20240817,C002,2024-08-17,6101,246,0.040362,475.85
IMP-C002-20240818,C002,2024-08-18,10366,674,0.065107,880.0
IMP-C002-20240819,C002,2024-08-19,9876,420,0.042598,880.0
IMP-C002-20240820,C002,2024-08-20,10111,340,0.03372,701.86
IMP-C002-20240821,C002,2024-08-21,7689,470,0.06114,880.0
IMP-C002-20240822,C002,2024-08-22,14162,624,0.04409,880.0
IMP-C002-20240823,C002,2024-08-23,5967,107,0.017953,180.27
IMP-C002-20240824,C002,2024-08-24,10241,538,0.052631,880.0
IMP-C002-20240825,C002,2024-08-25,11748,443,0.037754,880.0
IMP-C002-20240826,C002,2024-08-26,13469,787,0.058453,880.0
IMP-C002-20240827,C002,2024-08-27,7461,94,0.012723,182.76
IMP-C002-20240828,C002,2024-08-28,9093,274,0.030192,581.05
IMP-C002-20240829,C002,2024-08-29,9784,407,0.041627,799.75
IMP-C002-20240830,C002,2024-08-30,10004,516,0.051629,880.0
IMP-C002-20240831,C002,2024-08-31,12986,565,0.043521,880.0
IMP-C002-20240901,C002,2024-09-01,11299,547,0.048498,880.0
IMP-C002-20240902,C002,2024-09-02,10289,368,0.035813,834.79
IMP-C002-20240903,C002,2024-09-03,6855,319,0.046628,685.86
IMP-C002-20240904,C002,2024-09-04,9100,391,0.043072,623.82
IMP-C002-20240905,C002,2024-09-05,8283,384,0.046393,847.86
IMP-C002-20240906,C002,2024-09-06,7133,456,0.063986,866.47
IMP-C002-20240907,C002,2024-09-07,11926,613,0.051408,880.0
IMP-C002-20240908,C002,2024-09-08,13860,375,0.027095,880.0
IMP-C002-20240909,C002,2024-09-09,12001,419,0.034941,880.0
IMP-C002-20240910,C002,2024-09-10,8999,443,0.04933,880.0
IMP-C002-20240911,C002,2024-09-11,9277,530,0.057162,880.0
IMP-C002-20240912,C002,2024-09-12,5403,348,0.064565,578.12
IMP-C002-20240913,C002,2024-09-13,12078,747,0.061901,880.0
IMP-C002-20240914,C002,2024-09-14,8614,244,0.028414,511.31
IMP-C002-20240915,C002,2024-09-15,8860,502,0.056695,880.0
IMP-C002-20240916,C002,2024-09-16,12949,473,0.036567,880.0
IMP-C002-20240917,C002,2024-09-17,5559,182,0.032912,445.8
IMP-C002-20240918,C002,2024-09-18,13477,356,0.026485,705.68
IMP-C002-20240919,C002,2024-09-19,9536,469,0.049202,880.0
IMP-C002-20240920,C002,2024-09-20,10617,402,0.037892,866.58
IMP-C002-20240921,C002,2024-09-21,10911,492,0.045096,880.0
IMP-C002-20240922,C002,2024-09-22,9336,407,0.043675,833.94
IMP-C002-20240923,C002,2024-09-23,8978,619,0.06898,880.0
IMP-C002-20240924,C002,2024-09-24,8890,492,0.055454,880.0
IMP-C002-20240925,C002,2024-09-25,12415,627,0.050545,880.0
IMP-C002-20240926,C002,2024-09-26,10674,228,0.021437,415.41
IMP-C002-20240927,C002,2024-09-27,6734,317,0.047144,849.48
IMP-C002-20240928,C002,2024-09-28,14955,816,0.054571,880.0
IMP-C002-20240929,C002,2024-09-29,5277,194,0.03686,373.19
IMP-C002-20240930,C002,2024-09-30,8109,344,0.042478,694.32
IMP-C002-20241001,C002,2024-10-01,4849,272,0.056219,499.98
IMP-C002-20241002,C002,2024-10-02,10174,774,0.076111,880.0
IMP-C002-20241003,C002,2024-10-03,3527,143,0.04071,356.11
IMP-C002-20241004,C002,2024-10-04,14300,379,0.026557,875.11
IMP-C002-20241005,C002,2024-10-05,8483,368,0.043411,880.0
IMP-C002-20241006,C002,2024-10-06,5992,292,0.048806,671.69
IMP-C002-20241007,C002,2024-10-07,12205,567,0.04647,880.0
IMP-C002-20241008,C002,2024-10-08,8660,424,0.049037,872.19
IMP-C002-20241009,C002,2024-10-09,11091,437,0.039456,880.0
IMP-C002-20241010,C002,2024-10-10,9529,589,0.061891,880.0
IMP-C002-20241011,C002,2024-10-11,5344,341,0.063929,643.9
IMP-C002-20241012,C002,2024-10-12,8030,289,0.036065,743.4
IMP-C002-20241013,C002,2024-10-13,4474,411,0.092066,880.0
IMP-C002-20241014,C002,2024-10-14,10135,447,0.044177,880.0
IMP-C002-20241015,C002,2024-10-15,10850,593,0.054678,880.0
IMP-C002-20241016,C002,2024-10-16,9814,412,0.04204,871.22
IMP-C002-20241017,C002,2024-10-17,9132,566,0.062007,880.0
IMP-C002-20241018,C002,2024-10-18,2543,139,0.054839,308.36
IMP-C002-20241019,C002,2024-10-19,9555,374,0.039172,880.0
IMP-C002-20241020,C002,2024-10-20,11874,396,0.033407,880.0
IMP-C002-20241021,C002,2024-10-21,7268,176,0.024306,347.07
IMP-C002-20241022,C002,2024-10-22,11669,691,0.059297,880.0
IMP-C002-20241023,C002,2024-10-23,11340,598,0.052743,880.0
IMP-C002-20241024,C002,2024-10-24,10636,606,0.057006,880.0
IMP-C002-20241025,C002,2024-10-25,12453,692,0.055625,880.0
IMP-C002-20241026,C002,2024-10-26,12168,542,0.044602,880.0
IMP-C002-20241027,C002,2024-10-27,9208,311,0.033826,608.77
IMP-C002-20241028,C002,2024-10-28,9253,306,0.033114,632.69
IMP-C002-20241029,C002,2024-10-29,5055,243,0.048199,524.97
IMP-C002-20241030,C002,2024-10-30,7638,419,0.054889,880.0
IMP-C002-20241031,C002,2024-10-31,5741,192,0.033559,370.42
IMP-C002-20241101,C002,2024-11-01,9547,548,0.057442,880.0
IMP-C002-20241102,C002,2024-11-02,11654,174,0.014942,409.01
IMP-C002-20241103,C002,2024-11-03,8613,395,0.045899,880.0
IMP-C002-20241104,C002,2024-11-04,16725,424,0.025368,531.76
IMP-C002-20241105,C002,2024-11-05,13053,939,0.072008,880.0
IMP-C002-20241106,C002,2024-11-06,13134,494,0.037625,880.0
IMP-C002-20241107,C002,2024-11-07,9442,492,0.052145,880.0
IMP-C002-20241108,C002,2024-11-08,15787,1363,0.086395,880.0
IMP-C002-20241109,C002,2024-11-09,10892,485,0.044616,790.2
IMP-C002-20241110,C002,2024-11-10,10312,400,0.038861,801.11
IMP-C002-20241111,C002,2024-11-11,12955,423,0.032664,880.0
IMP-C002-20241112,C002,2024-11-12,12480,559,0.04486,880.0
IMP-C002-20241113,C002,2024-11-13,12964,743,0.057376,880.0
IMP-C002-20241114,C002,2024-11-14,10426,421,0.040444,739.38
IMP-C002-20241115,C002,2024-11-15,9923,375,0.037857,880.0
IMP-C002-20241116,C002,2024-11-16,13299,637,0.047904,880.0
IMP-C002-20241117,C002,2024-11-17,12051,612,0.050857,880.0
IMP-C002-20241118,C002,2024-11-18,13307,482,0.036259,688.47
IMP-C002-20241119,C002,2024-11-19,12061,800,0.066341,880.0
IMP-C002-20241120,C002,2024-11-20,15492,984,0.063542,880.0
IMP-C002-20241121,C002,2024-11-21,13095,467,0.035735,880.0
IMP-C002-20241122,C002,2024-11-22,14401,908,0.063058,880.0
IMP-C002-20241123,C002,2024-11-23,11075,498,0.045008,880.0
IMP-C002-20241124,C002,2024-11-24,7975,84,0.010557,167.57
IMP-C002-20241125,C002,2024-11-25,8671,324,0.037378,685.48
IMP-C002-20241126,C002,2024-11-26,11065,738,0.066787,880.0
IMP-C002-20241127,C002,2024-11-27,13417,728,0.054333,880.0
IMP-C002-20241128,C002,2024-11-28,15722,689,0.043864,880.0
IMP-C002-20241129,C002,2024-11-29,9135,198,0.021694,476.26
IMP-C002-20241130,C002,2024-11-30,13654,429,0.031469,814.71
IMP-C002-20241201,C002,2024-12-01,15991,434,0.027159,880.0
IMP-C002-20241202,C002,2024-12-02,9670,527,0.054576,880.0
IMP-C002-20241203,C002,2024-12-03,14361,529,0.036838,880.0
IMP-C002-20241204,C002,2024-12-04,12607,377,0.029967,880.0
IMP-C002-20241205,C002,2024-12-05,10878,452,0.041571,841.49
IMP-C002-20241206,C002,2024-12-06,4485,188,0.042135,542.15
IMP-C002-20241207,C002,2024-12-07,14927,667,0.044711,880.0
IMP-C002-20241208,C002,2024-12-08,12550,667,0.053207,880.0
IMP-C002-20241209,C002,2024-12-09,15956,889,0.055731,880.0
IMP-C002-20241210,C002,2024-12-10,13848,627,0.045294,880.0
IMP-C002-20241211,C002,2024-12-11,14326,568,0.039689,880.0
IMP-C002-20241212,C002,2024-12-12,12797,873,0.068235,880.0
IMP-C002-20241213,C002,2024-12-13,7901,375,0.047471,815.72
IMP-C002-20241214,C002,2024-12-14,13020,633,0.048659,880.0
IMP-C002-20241215,C002,2024-12-15,17128,359,0.020986,686.21
IMP-C002-20241216,C002,2024-12-16,12157,247,0.020352,520.49
IMP-C002-20241217,C002,2024-12-17,17663,800,0.045313,880.0
IMP-C002-20241218,C002,2024-12-18,8548,305,0.035755,624.47
IMP-C002-20241219,C002,2024-12-19,11488,737,0.064225,880.0
IMP-C002-20241220,C002,2024-12-20,9012,438,0.048698,880.0
IMP-C002-20241221,C002,2024-12-21,16037,1101,0.068708,880.0
IMP-C002-20241222,C002,2024-12-22,9950,260,0.026136,543.35
IMP-C002-20241223,C002,2024-12-23,13935,833,0.05981,880.0
IMP-C002-20241224,C002,2024-12-24,11482,542,0.047276,880.0
IMP-C002-20241225,C002,2024-12-25,18999,396,0.020885,877.31
IMP-C002-20241226,C002,2024-12-26,18793,847,0.045102,880.0
IMP-C002-20241227,C002,2024-12-27,11364,480,0.042294,880.0
IMP-C002-20241228,C002,2024-12-28,5578,379,0.068002,656.74
IMP-C002-20241229,C002,2024-12-29,11648,449,0.038561,880.0
IMP-C002-20241230,C002,2024-12-30,7493,389,0.051933,880.0
IMP-C002-20241231,C002,2024-12-31,8226,393,0.047846,770.83
IMP-C003-20240101,C003,2024-01-01,7966,360,0.045287,319.52
IMP-C003-20240102,C003,2024-01-02,8078,582,0.072065,595.23
IMP-C003-20240103,C003,2024-01-03,8495,217,0.025601,172.1
IMP-C003-20240104,C003,2024-01-04,8050,541,0.067262,642.0
IMP-C003-20240105,C003,2024-01-05,6636,298,0.044989,210.05
IMP-C003-20240106,C003,2024-01-06,8288,482,0.058235,455.19
IMP-C003-20240107,C003,2024-01-07,6353,311,0.048988,295.13
IMP-C003-20240108,C003,2024-01-08,7080,541,0.076496,544.19
IMP-C003-20240109,C003,2024-01-09,6554,231,0.035287,301.05
IMP-C003-20240110,C003,2024-01-10,6873,242,0.035259,357.29
IMP-C003-20240111,C003,2024-01-11,9755,351,0.035994,182.53
IMP-C003-20240112,C003,2024-01-12,9013,313,0.034731,412.28
IMP-C003-20240113,C003,2024-01-13,3653,213,0.058389,152.65
IMP-C003-20240114,C003,2024-01-14,8515,384,0.045214,304.83
IMP-C003-20240115,C003,2024-01-15,6467,357,0.055295,396.9
IMP-C003-20240116,C003,2024-01-16,8251,615,0.074647,375.6
IMP-C003-20240117,C003,2024-01-17,10110,470,0.046565,380.87
IMP-C003-20240118,C003,2024-01-18,4805,202,0.042163,274.01
IMP-C003-20240119,C003,2024-01-19,6970,471,0.067667,303.63
IMP-C003-20240120,C003,2024-01-20,7178,188,0.026214,223.55
IMP-C003-20240121,C003,2024-01-21,8796,340,0.038689,101.57
IMP-C003-20240122,C003,2024-01-22,7558,389,0.051551,467.3
IMP-C003-20240123,C003,2024-01-23,9424,272,0.028934,349.27
IMP-C003-20240124,C003,2024-01-24,9346,171,0.018321,201.08
IMP-C003-20240125,C003,2024-01-25,6292,275,0.043777,325.68
IMP-C003-20240126,C003,2024-01-26,6322,220,0.034864,239.85
IMP-C003-20240127,C003,2024-01-27,5242,150,0.028713,192.57
IMP-C003-20240128,C003,2024-01-28,5132,282,0.054995,343.7
IMP-C003-20240129,C003,2024-01-29,4093,142,0.034837,204.23
IMP-C003-20240130,C003,2024-01-30,5433,206,0.038034,251.04
IMP-C003-20240131,C003,2024-01-31,8610,354,0.041227,318.86
IMP-C003-20240201,C003,2024-02-01,9760,693,0.071083,660.0
IMP-C003-20240202,C003,2024-02-02,7353,241,0.032876,200.24
IMP-C003-20240203,C003,2024-02-03,8140,417,0.051276,625.7
IMP-C003-20240204,C003,2024-02-04,8370,187,0.022454,260.97
IMP-C003-20240205,C003,2024-02-05,5403,212,0.03924,244.87
